Datum;BundeslandID;Bevölkerung;Name;GemeldeteImpfungenLaender;GemeldeteImpfungenLaenderPro100
2021-02-18T23:59:59+01:00;4;1490279;Oberösterreich;86273;5.79
2021-02-18T23:59:59+01:00;5;558410;Salzburg;24648;4.41
2021-02-18T23:59:59+01:00;6;1246395;Steiermark;46489;3.73
2021-02-18T23:59:59+01:00;7;757634;Tirol;31866;4.21
2021-02-18T23:59:59+01:00;8;397139;Vorarlberg;21423;5.39
2021-02-18T23:59:59+01:00;9;1911191;Wien;104979;5.49
2021-02-18T23:59:59+01:00;10;8901064;Österreich;466029;5.24
2021-02-19T23:59:59+01:00;1;294436;Burgenland;16474;5.60
2021-02-19T23:59:59+01:00;2;561293;Kärnten;35677;6.36
2021-02-19T23:59:59+01:00;3;1684287;Niederösterreich;98780;5.86
2021-02-19T23:59:59+01:00;4;1490279;Oberösterreich;90785;6.09
2021-02-19T23:59:59+01:00;5;558410;Salzburg;26477;4.74
2021-02-19T23:59:59+01:00;6;1246395;Steiermark;48659;3.90
2021-02-19T23:59:59+01:00;7;757634;Tirol;33105;4.37
2021-02-19T23:59:59+01:00;8;397139;Vorarlberg;23486;5.91
2021-02-19T23:59:59+01:00;9;1911191;Wien;108778;5.69
2021-02-19T23:59:59+01:00;10;8901064;Österreich;486888;5.47
2021-02-20T23:59:59+01:00;1;294436;Burgenland;17565;5.97
2021-02-20T23:59:59+01:00;2;561293;Kärnten;38819;6.92
2021-02-20T23:59:59+01:00;3;1684287;Niederösterreich;99747;5.92
2021-02-20T23:59:59+01:00;4;1490279;Oberösterreich;91950;6.17
2021-02-20T23:59:59+01:00;5;558410;Salzburg;27124;4.86
2021-02-20T23:59:59+01:00;6;1246395;Steiermark;49392;3.96
2021-02-20T23:59:59+01:00;7;757634;Tirol;34588;4.57
2021-02-20T23:59:59+01:00;8;397139;Vorarlberg;25124;6.33
2021-02-20T23:59:59+01:00;9;1911191;Wien;109429;5.73
2021-02-20T23:59:59+01:00;10;8901064;Österreich;498476;5.60
2021-02-21T23:59:59+01:00;1;294436;Burgenland;17675;6.00
2021-02-21T23:59:59+01:00;2;561293;Kärnten;41726;7.43
2021-02-21T23:59:59+01:00;3;1684287;Niederösterreich;100825;5.99
2021-02-21T23:59:59+01:00;4;1490279;Oberösterreich;92403;6.20
2021-02-21T23:59:59+01:00;5;558410;Salzburg;27435;4.91
2021-02-21T23:59:59+01:00;6;1246395;Steiermark;49940;4.01
2021-02-21T23:59:59+01:00;7;757634;Tirol;34800;4.59
2021-02-21T23:59:59+01:00;8;397139;Vorarlberg;26908;6.78
2021-02-21T23:59:59+01:00;9;1911191;Wien;111562;5.84
2021-02-21T23:59:59+01:00;10;8901064;Österreich;508066;5.71
2021-02-22T23:59:59+01:00;1;294436;Burgenland;17828;6.05
2021-02-22T23:59:59+01:00;2;561293;Kärnten;42023;7.49
2021-02-22T23:59:59+01:00;3;1684287;Niederösterreich;103122;6.12
2021-02-22T23:59:59+01:00;4;1490279;Oberösterreich;94352;6.33
2021-02-22T23:59:59+01:00;5;558410;Salzburg;28585;5.12
2021-02-22T23:59:59+01:00;6;1246395;Steiermark;51958;4.17
2021-02-22T23:59:59+01:00;7;757634;Tirol;36567;4.83
2021-02-22T23:59:59+01:00;8;397139;Vorarlberg;26967;6.79
2021-02-22T23:59:59+01:00;9;1911191;Wien;113070;5.92
2021-02-22T23:59:59+01:00;10;8901064;Österreich;519338;5.83
2021-02-23T23:59:59+01:00;1;294436;Burgenland;18085;6.14
2021-02-23T23:59:59+01:00;2;561293;Kärnten;42813;7.63
2021-02-23T23:59:59+01:00;3;1684287;Niederösterreich;107155;6.36
2021-02-23T23:59:59+01:00;4;1490279;Oberösterreich;97551;6.55
2021-02-23T23:59:59+01:00;5;558410;Salzburg;30158;5.40
2021-02-23T23:59:59+01:00;6;1246395;Steiermark;54359;4.36
2021-02-23T23:59:59+01:00;7;757634;Tirol;39278;5.18
2021-02-23T23:59:59+01:00;8;397139;Vorarlberg;26999;6.80
2021-02-23T23:59:59+01:00;9;1911191;Wien;114466;5.99
2021-02-23T23:59:59+01:00;10;8901064;Österreich;535870;6.02
2021-02-24T23:59:59+01:00;1;294436;Burgenland;19242;6.54
2021-02-24T23:59:59+01:00;2;561293;Kärnten;44245;7.88
2021-02-24T23:59:59+01:00;3;1684287;Niederösterreich;112431;6.68
2021-02-24T23:59:59+01:00;4;1490279;Oberösterreich;100358;6.73
2021-02-24T23:59:59+01:00;5;558410;Salzburg;31292;5.60
2021-02-24T23:59:59+01:00;6;1246395;Steiermark;56743;4.55
2021-02-24T23:59:59+01:00;7;757634;Tirol;41591;5.49
2021-02-24T23:59:59+01:00;8;397139;Vorarlberg;27151;6.84
2021-02-24T23:59:59+01:00;9;1911191;Wien;118314;6.19
2021-02-24T23:59:59+01:00;10;8901064;Österreich;556506;6.25
2021-02-25T23:59:59+01:00;1;294436;Burgenland;20477;6.95
2021-02-25T23:59:59+01:00;2;561293;Kärnten;45750;8.15
2021-02-25T23:59:59+01:00;3;1684287;Niederösterreich;117278;6.96
2021-02-25T23:59:59+01:00;4;1490279;Oberösterreich;104572;7.02
2021-02-25T23:59:59+01:00;5;558410;Salzburg;33586;6.01
2021-02-25T23:59:59+01:00;6;1246395;Steiermark;63460;5.09
2021-02-25T23:59:59+01:00;7;757634;Tirol;43828;5.78
2021-02-25T23:59:59+01:00;8;397139;Vorarlberg;27168;6.84
2021-02-25T23:59:59+01:00;9;1911191;Wien;120724;6.32
2021-02-25T23:59:59+01:00;10;8901064;Österreich;582135;6.54
2021-02-26T23:59:59+01:00;1;294436;Burgenland;21177;7.19
2021-02-26T23:59:59+01:00;2;561293;Kärnten;46590;8.30
2021-02-26T23:59:59+01:00;3;1684287;Niederösterreich;122588;7.28
2021-02-26T23:59:59+01:00;4;1490279;Oberösterreich;112174;7.53
2021-02-26T23:59:59+01:00;5;558410;Salzburg;35237;6.31
2021-02-26T23:59:59+01:00;6;1246395;Steiermark;74809;6.00
2021-02-26T23:59:59+01:00;7;757634;Tirol;45654;6.03
2021-02-26T23:59:59+01:00;8;397139;Vorarlberg;32144;8.09
2021-02-26T23:59:59+01:00;9;1911191;Wien;125039;6.54
2021-02-26T23:59:59+01:00;10;8901064;Österreich;620919;6.98
2021-02-27T23:59:59+01:00;1;294436;Burgenland;22817;7.75
2021-02-27T23:59:59+01:00;2;561293;Kärnten;49785;8.87
2021-02-27T23:59:59+01:00;3;1684287;Niederösterreich;126029;7.48
2021-02-27T23:59:59+01:00;4;1490279;Oberösterreich;115280;7.74
2021-02-27T23:59:59+01:00;5;558410;Salzburg;35905;6.43
2021-02-27T23:59:59+01:00;6;1246395;Steiermark;79455;6.37
2021-02-27T23:59:59+01:00;7;757634;Tirol;49218;6.50
2021-02-27T23:59:59+01:00;8;397139;Vorarlberg;34368;8.65
2021-02-27T23:59:59+01:00;9;1911191;Wien;127471;6.67
2021-02-27T23:59:59+01:00;10;8901064;Österreich;645986;7.26
2021-02-28T23:59:59+01:00;1;294436;Burgenland;22861;7.76
2021-02-28T23:59:59+01:00;2;561293;Kärnten;50106;8.93
2021-02-28T23:59:59+01:00;3;1684287;Niederösterreich;128136;7.61
2021-02-28T23:59:59+01:00;4;1490279;Oberösterreich;115977;7.78
2021-02-28T23:59:59+01:00;5;558410;Salzburg;36000;6.45
2021-02-28T23:59:59+01:00;6;1246395;Steiermark;81147;6.51
2021-02-28T23:59:59+01:00;7;757634;Tirol;49979;6.60
2021-02-28T23:59:59+01:00;8;397139;Vorarlberg;36728;9.25
2021-02-28T23:59:59+01:00;9;1911191;Wien;130017;6.80
2021-02-28T23:59:59+01:00;10;8901064;Österreich;656670;7.38
2021-03-01T23:59:59+01:00;1;294436;Burgenland;23112;7.85
2021-03-01T23:59:59+01:00;2;561293;Kärnten;50857;9.06
2021-03-01T23:59:59+01:00;3;1684287;Niederösterreich;130936;7.77
2021-03-01T23:59:59+01:00;4;1490279;Oberösterreich;117033;7.85
2021-03-01T23:59:59+01:00;5;558410;Salzburg;37190;6.66
2021-03-01T23:59:59+01:00;6;1246395;Steiermark;83749;6.72
2021-03-01T23:59:59+01:00;7;757634;Tirol;51146;6.75
2021-03-01T23:59:59+01:00;8;397139;Vorarlberg;37212;9.37
2021-03-01T23:59:59+01:00;9;1911191;Wien;133138;6.97
2021-03-01T23:59:59+01:00;10;8901064;Österreich;670208;7.53
2021-03-02T23:59:59+01:00;1;294436;Burgenland;23414;7.95
2021-03-02T23:59:59+01:00;2;561293;Kärnten;52048;9.27
2021-03-02T23:59:59+01:00;3;1684287;Niederösterreich;136517;8.11
2021-03-02T23:59:59+01:00;4;1490279;Oberösterreich;119300;8.01
2021-03-02T23:59:59+01:00;5;558410;Salzburg;39791;7.13
2021-03-02T23:59:59+01:00;6;1246395;Steiermark;92431;7.42
2021-03-02T23:59:59+01:00;7;757634;Tirol;52936;6.99
2021-03-02T23:59:59+01:00;8;397139;Vorarlberg;37220;9.37
2021-03-02T23:59:59+01:00;9;1911191;Wien;135878;7.11
2021-03-02T23:59:59+01:00;10;8901064;Österreich;695516;7.81
2021-03-03T23:59:59+01:00;1;294436;Burgenland;24432;8.30
2021-03-03T23:59:59+01:00;2;561293;Kärnten;52668;9.38
2021-03-03T23:59:59+01:00;3;1684287;Niederösterreich;142668;8.47
2021-03-03T23:59:59+01:00;4;1490279;Oberösterreich;122101;8.19
2021-03-03T23:59:59+01:00;5;558410;Salzburg;42453;7.60
2021-03-03T23:59:59+01:00;6;1246395;Steiermark;100138;8.03
2021-03-03T23:59:59+01:00;7;757634;Tirol;54871;7.24
2021-03-03T23:59:59+01:00;8;397139;Vorarlberg;38010;9.57
2021-03-03T23:59:59+01:00;9;1911191;Wien;139474;7.30
2021-03-03T23:59:59+01:00;10;8901064;Österreich;722964;8.12
2021-03-04T23:59:59+01:00;1;294436;Burgenland;25601;8.69
2021-03-04T23:59:59+01:00;2;561293;Kärnten;53418;9.52
2021-03-04T23:59:59+01:00;3;1684287;Niederösterreich;146905;8.72
2021-03-04T23:59:59+01:00;4;1490279;Oberösterreich;123727;8.30
2021-03-04T23:59:59+01:00;5;558410;Salzburg;44812;8.02
2021-03-04T23:59:59+01:00;6;1246395;Steiermark;105693;8.48
2021-03-04T23:59:59+01:00;7;757634;Tirol;55678;7.35
2021-03-04T23:59:59+01:00;8;397139;Vorarlberg;38088;9.59
2021-03-04T23:59:59+01:00;9;1911191;Wien;142254;7.44
2021-03-04T23:59:59+01:00;10;8901064;Österreich;742374;8.34
2021-03-05T23:59:59+01:00;1;294436;Burgenland;26301;8.93
2021-03-05T23:59:59+01:00;2;561293;Kärnten;53854;9.59
2021-03-05T23:59:59+01:00;3;1684287;Niederösterreich;154486;9.17
2021-03-05T23:59:59+01:00;4;1490279;Oberösterreich;130080;8.73
2021-03-05T23:59:59+01:00;5;558410;Salzburg;46987;8.41
2021-03-05T23:59:59+01:00;6;1246395;Steiermark;111287;8.93
2021-03-05T23:59:59+01:00;7;757634;Tirol;57798;7.63
2021-03-05T23:59:59+01:00;8;397139;Vorarlberg;41743;10.51
2021-03-05T23:59:59+01:00;9;1911191;Wien;147248;7.70
2021-03-05T23:59:59+01:00;10;8901064;Österreich;776225;8.72
2021-03-06T23:59:59+01:00;1;294436;Burgenland;28550;9.70
2021-03-06T23:59:59+01:00;2;561293;Kärnten;57828;10.30
2021-03-06T23:59:59+01:00;3;1684287;Niederösterreich;157212;9.33
2021-03-06T23:59:59+01:00;4;1490279;Oberösterreich;133376;8.95
2021-03-06T23:59:59+01:00;5;558410;Salzburg;47298;8.47
2021-03-06T23:59:59+01:00;6;1246395;Steiermark;114934;9.22
2021-03-06T23:59:59+01:00;7;757634;Tirol;58848;7.77
2021-03-06T23:59:59+01:00;8;397139;Vorarlberg;45546;11.47
2021-03-06T23:59:59+01:00;9;1911191;Wien;152841;8.00
2021-03-06T23:59:59+01:00;10;8901064;Österreich;802973;9.02
2021-03-07T23:59:59+01:00;1;294436;Burgenland;28597;9.71
2021-03-07T23:59:59+01:00;2;561293;Kärnten;59579;10.61
2021-03-07T23:59:59+01:00;3;1684287;Niederösterreich;158527;9.41
2021-03-07T23:59:59+01:00;4;1490279;Oberösterreich;133731;8.97
2021-03-07T23:59:59+01:00;5;558410;Salzburg;47365;8.48
2021-03-07T23:59:59+01:00;6;1246395;Steiermark;115687;9.28
2021-03-07T23:59:59+01:00;7;757634;Tirol;59321;7.83
2021-03-07T23:59:59+01:00;8;397139;Vorarlberg;49288;12.41
2021-03-07T23:59:59+01:00;9;1911191;Wien;156728;8.20
2021-03-07T23:59:59+01:00;10;8901064;Österreich;815467;9.16
2021-03-08T23:59:59+01:00;1;294436;Burgenland;28759;9.77
2021-03-08T23:59:59+01:00;2;561293;Kärnten;60309;10.74
2021-03-08T23:59:59+01:00;3;1684287;Niederösterreich;161261;9.57
2021-03-08T23:59:59+01:00;4;1490279;Oberösterreich;135808;9.11
2021-03-08T23:59:59+01:00;5;558410;Salzburg;47913;8.58
2021-03-08T23:59:59+01:00;6;1246395;Steiermark;117337;9.41
2021-03-08T23:59:59+01:00;7;757634;Tirol;60064;7.93
2021-03-08T23:59:59+01:00;8;397139;Vorarlberg;49298;12.41
2021-03-08T23:59:59+01:00;9;1911191;Wien;163152;8.54
2021-03-08T23:59:59+01:00;10;8901064;Österreich;830655;9.33
2021-03-09T23:59:59+01:00;1;294436;Burgenland;29996;10.19
2021-03-09T23:59:59+01:00;2;561293;Kärnten;60944;10.86
2021-03-09T23:59:59+01:00;3;1684287;Niederösterreich;167414;9.94
2021-03-09T23:59:59+01:00;4;1490279;Oberösterreich;141796;9.51
2021-03-09T23:59:59+01:00;5;558410;Salzburg;50666;9.07
2021-03-09T23:59:59+01:00;6;1246395;Steiermark;119633;9.60
2021-03-09T23:59:59+01:00;7;757634;Tirol;62407;8.24
2021-03-09T23:59:59+01:00;8;397139;Vorarlberg;49488;12.46
2021-03-09T23:59:59+01:00;9;1911191;Wien;170768;8.94
2021-03-09T23:59:59+01:00;10;8901064;Österreich;860142;9.66
2021-03-10T23:59:59+01:00;1;294436;Burgenland;30712;10.43
2021-03-10T23:59:59+01:00;2;561293;Kärnten;62300;11.10
2021-03-10T23:59:59+01:00;3;1684287;Niederösterreich;174051;10.33
2021-03-10T23:59:59+01:00;4;1490279;Oberösterreich;147309;9.88
2021-03-10T23:59:59+01:00;5;558410;Salzburg;53136;9.52
2021-03-10T23:59:59+01:00;6;1246395;Steiermark;121292;9.73
2021-03-10T23:59:59+01:00;7;757634;Tirol;63702;8.41
2021-03-10T23:59:59+01:00;8;397139;Vorarlberg;49604;12.49
2021-03-10T23:59:59+01:00;9;1911191;Wien;178308;9.33
2021-03-10T23:59:59+01:00;10;8901064;Österreich;887695;9.97
2021-03-11T23:59:59+01:00;1;294436;Burgenland;31937;10.85
2021-03-11T23:59:59+01:00;2;561293;Kärnten;63242;11.27
2021-03-11T23:59:59+01:00;3;1684287;Niederösterreich;180740;10.73
2021-03-11T23:59:59+01:00;4;1490279;Oberösterreich;156207;10.48
2021-03-11T23:59:59+01:00;5;558410;Salzburg;55554;9.95
2021-03-11T23:59:59+01:00;6;1246395;Steiermark;122856;9.86
2021-03-11T23:59:59+01:00;7;757634;Tirol;73657;9.72
2021-03-11T23:59:59+01:00;8;397139;Vorarlberg;51750;13.03
2021-03-11T23:59:59+01:00;9;1911191;Wien;185958;9.73
2021-03-11T23:59:59+01:00;10;8901064;Österreich;929497;10.44
2021-03-12T23:59:59+01:00;1;294436;Burgenland;33035;11.22
2021-03-12T23:59:59+01:00;2;561293;Kärnten;63928;11.39
2021-03-12T23:59:59+01:00;3;1684287;Niederösterreich;189902;11.27
2021-03-12T23:59:59+01:00;4;1490279;Oberösterreich;164773;11.06
2021-03-12T23:59:59+01:00;5;558410;Salzburg;58537;10.48
2021-03-12T23:59:59+01:00;6;1246395;Steiermark;126877;10.18
2021-03-12T23:59:59+01:00;7;757634;Tirol;89731;11.84
2021-03-12T23:59:59+01:00;8;397139;Vorarlberg;51839;13.05
2021-03-12T23:59:59+01:00;9;1911191;Wien;194501;10.18
2021-03-12T23:59:59+01:00;10;8901064;Österreich;981056;11.02
